path,file_id,sequence_id,participant_id,phrase
train_landmarks/270948.parquet,270948,1363,82357,www.cdc.gov/covid
train_landmarks/627835.parquet,627835,1364,11504,800-555-0199
train_landmarks/933729.parquet,933729,1365,40021,deep guatemala model learning learning accuracy
train_landmarks/537619.parquet,537619,1366,57447,742 evergreen terrace
train_landmarks/222227.parquet,222227,1367,13478,project welcome
train_landmarks/480180.parquet,480180,1368,21915,www.nytimes.com/world
train_landmarks/726680.parquet,726680,1369,99192,over welcome dataset fox
train_landmarks/234966.parquet,234966,1370,31319,deep welcome lazy
train_landmarks/182423.parquet,182423,1371,93886,742 evergreen terrace
train_landmarks/181511.parquet,181511,1372,44718,www.nytimes.com/world
train_landmarks/894122.parquet,894122,1373,68878,123 main street apt 4b
train_landmarks/213054.parquet,213054,1374,58520,https://apple.com/ios
train_landmarks/721990.parquet,721990,1375,19116,http://wikipedia.org/asl
train_landmarks/365302.parquet,365302,1376,95181,http://weather.com/today
train_landmarks/800015.parquet,800015,1377,92397,http://wikipedia.org/asl
train_landmarks/920375.parquet,920375,1378,98696,https://github.com/kaggle
train_landmarks/716146.parquet,716146,1379,42098,deep the jumps
train_landmarks/882445.parquet,882445,1380,13478,to over american dataset dog language
train_landmarks/203919.parquet,203919,1381,71348,sign learning
train_landmarks/395548.parquet,395548,1382,89840,+1-800-222-3344
train_landmarks/663217.parquet,663217,1383,42953,http://wikipedia.org/asl
train_landmarks/324411.parquet,324411,1384,40512,asl recognition science guatemala over
train_landmarks/472058.parquet,472058,1385,44671,dog dog fox engineering jumps
train_landmarks/215674.parquet,215674,1386,58520,evaluation learning language quick welcome
train_landmarks/221343.parquet,221343,1387,59823,456 elm st suite 200
train_landmarks/729554.parquet,729554,1388,22280,dog fingerspelling engineering science frequency
train_landmarks/981913.parquet,981913,1389,40021,over engineering american fox
train_landmarks/559337.parquet,559337,1390,54597,fox fingerspelling
train_landmarks/828799.parquet,828799,1391,38785,dataset analysis
train_landmarks/276919.parquet,276919,1392,40021,https://github.com/kaggle
train_landmarks/455081.parquet,455081,1393,81426,+1-800-222-3344
train_landmarks/523927.parquet,523927,1394,23434,https://youtube.com/watch
train_landmarks/860427.parquet,860427,1395,42325,10 downing street london
train_landmarks/903180.parquet,903180,1396,69429,dataset accuracy guatemala to
train_landmarks/799061.parquet,799061,1397,23434,engineering american jumps project jumps
train_landmarks/613111.parquet,613111,1398,25014,10 downing street london
train_landmarks/241147.parquet,241147,1399,23434,https://www.google.com
train_landmarks/970645.parquet,970645,1400,18675,https://www.google.com
train_landmarks/287795.parquet,287795,1401,99166,10 downing street london
train_landmarks/442838.parquet,442838,1402,30379,1-888-456-7890
train_landmarks/753506.parquet,753506,1403,36062,http://wikipedia.org/asl
train_landmarks/793193.parquet,793193,1404,76237,accuracy lazy vision american hello
train_landmarks/460307.parquet,460307,1405,44671,language guatemala quick science university asl
train_landmarks/429839.parquet,429839,1406,13905,project quick language frequency welcome
train_landmarks/840356.parquet,840356,1407,18675,(212) 555-4321
train_landmarks/241021.parquet,241021,1408,98696,456 elm st suite 200
train_landmarks/611133.parquet,611133,1409,56566,deep vision deep language project frequency
train_landmarks/631297.parquet,631297,1410,25014,http://weather.com/today
train_landmarks/618721.parquet,618721,1411,62350,computer to engineering welcome the
train_landmarks/147310.parquet,147310,1412,83000,www.amazon.com/deals
train_landmarks/465823.parquet,465823,1413,44671,the analysis to fox to to
train_landmarks/468332.parquet,468332,1414,99733,https://github.com/kaggle
train_landmarks/359642.parquet,359642,1415,44993,+1-555-987-6543
train_landmarks/721314.parquet,721314,1416,20458,http://wikipedia.org/asl
train_landmarks/419723.parquet,419723,1417,13478,www.cdc.gov/covid
train_landmarks/120669.parquet,120669,1418,30033,project frequency
train_landmarks/695642.parquet,695642,1419,46434,hello deep recognition engineering asl
train_landmarks/509260.parquet,509260,1420,10851,742 evergreen terrace
train_landmarks/947591.parquet,947591,1421,92397,10 downing street london
train_landmarks/807905.parquet,807905,1422,39871,(212) 555-4321
train_landmarks/627191.parquet,627191,1423,28131,over world guatemala lazy
train_landmarks/766311.parquet,766311,1424,75435,model sign
train_landmarks/401314.parquet,401314,1425,28301,+1-555-987-6543
train_landmarks/701380.parquet,701380,1426,24592,123 main street apt 4b
train_landmarks/754911.parquet,754911,1427,39871,learning recognition
train_landmarks/720615.parquet,720615,1428,57819,742 evergreen terrace
train_landmarks/693943.parquet,693943,1429,46048,science to brown model american
train_landmarks/414477.parquet,414477,1430,59797,221b baker street
train_landmarks/428574.parquet,428574,1431,28726,(212) 555-4321
train_landmarks/363470.parquet,363470,1432,13478,deep language analysis computer sign
train_landmarks/295600.parquet,295600,1433,94939,vision model university
train_landmarks/380951.parquet,380951,1434,54597,accuracy frequency analysis university learning quick
train_landmarks/310394.parquet,310394,1435,24592,123 main street apt 4b
train_landmarks/352050.parquet,352050,1436,38221,(415) 555-8833
train_landmarks/902716.parquet,902716,1437,11504,456 elm st suite 200
train_landmarks/530189.parquet,530189,1438,86622,742 evergreen terrace
train_landmarks/764721.parquet,764721,1439,88104,(212) 555-4321
train_landmarks/379901.parquet,379901,1440,31319,hello recognition fingerspelling
train_landmarks/219074.parquet,219074,1441,22280,https://www.google.com
train_landmarks/357516.parquet,357516,1442,89840,project language science vision
train_landmarks/138801.parquet,138801,1443,69429,+1-555-987-6543
train_landmarks/243057.parquet,243057,1444,76784,http://weather.com/today
train_landmarks/790666.parquet,790666,1445,14165,guatemala american
train_landmarks/120875.parquet,120875,1446,31319,http://wikipedia.org/asl
train_landmarks/429153.parquet,429153,1447,81426,analysis fingerspelling
train_landmarks/481088.parquet,481088,1448,70217,fingerspelling model
train_landmarks/983687.parquet,983687,1449,75435,http://wikipedia.org/asl
train_landmarks/698708.parquet,698708,1450,93320,sign model
train_landmarks/912767.parquet,912767,1451,91070,american brown recognition evaluation
train_landmarks/428634.parquet,428634,1452,35203,221b baker street
train_landmarks/873048.parquet,873048,1453,69429,10 downing street london
train_landmarks/880097.parquet,880097,1454,42325,(212) 555-4321
train_landmarks/328598.parquet,328598,1455,30033,www.cdc.gov/covid
train_landmarks/324509.parquet,324509,1456,88104,fingerspelling frequency quick sign learning
train_landmarks/218448.parquet,218448,1457,83579,456 elm st suite 200
train_landmarks/597920.parquet,597920,1458,15695,analysis university to learning
train_landmarks/961264.parquet,961264,1459,45093,10 downing street london
train_landmarks/735242.parquet,735242,1460,23238,https://www.google.com
train_landmarks/824233.parquet,824233,1461,22156,hello asl vision
train_landmarks/834649.parquet,834649,1462,76784,10 downing street london
train_landmarks/227982.parquet,227982,1463,42098,frequency asl university
train_landmarks/512064.parquet,512064,1464,30969,world university dataset world
train_landmarks/268010.parquet,268010,1465,69429,analysis evaluation fingerspelling quick
train_landmarks/183985.parquet,183985,1466,17331,project fingerspelling model learning frequency
train_landmarks/960085.parquet,960085,1467,14207,www.cdc.gov/covid
train_landmarks/832411.parquet,832411,1468,92240,(555) 234-5678
train_landmarks/468948.parquet,468948,1469,52504,10 downing street london
train_landmarks/952941.parquet,952941,1470,83000,science the quick vision
train_landmarks/760766.parquet,760766,1471,98696,10 downing street london
train_landmarks/242703.parquet,242703,1472,56566,https://github.com/kaggle
train_landmarks/758816.parquet,758816,1473,81426,221b baker street
train_landmarks/186226.parquet,186226,1474,75435,https://github.com/kaggle
train_landmarks/641448.parquet,641448,1475,56566,model deep accuracy
train_landmarks/434914.parquet,434914,1476,45093,10 downing street london
train_landmarks/239995.parquet,239995,1477,39256,(415) 555-8833
train_landmarks/721826.parquet,721826,1478,65302,lazy fingerspelling lazy frequency
train_landmarks/975224.parquet,975224,1479,37869,the the language
train_landmarks/741731.parquet,741731,1480,21395,engineering lazy
train_landmarks/835325.parquet,835325,1481,21395,fingerspelling science
train_landmarks/372795.parquet,372795,1482,24592,www.amazon.com/deals
train_landmarks/278386.parquet,278386,1483,88104,the sign
train_landmarks/910926.parquet,910926,1484,75435,model american dog lazy guatemala
train_landmarks/952924.parquet,952924,1485,82357,dataset asl science lazy
train_landmarks/326037.parquet,326037,1486,89131,learning lazy over accuracy
train_landmarks/130170.parquet,130170,1487,82357,+1-555-987-6543
train_landmarks/346924.parquet,346924,1488,28301,asl deep project
train_landmarks/110821.parquet,110821,1489,14207,1600 pennsylvania ave
train_landmarks/826687.parquet,826687,1490,46463,123 main street apt 4b
train_landmarks/847986.parquet,847986,1491,68878,456 elm st suite 200
train_landmarks/871861.parquet,871861,1492,14165,fox quick
train_landmarks/449031.parquet,449031,1493,14207,analysis engineering university guatemala recognition
train_landmarks/884588.parquet,884588,1494,44718,hello computer
train_landmarks/417201.parquet,417201,1495,59797,jumps analysis quick over
train_landmarks/278117.parquet,278117,1496,46048,frequency jumps welcome sign
train_landmarks/248683.parquet,248683,1497,65302,+1-555-987-6543
train_landmarks/146307.parquet,146307,1498,42953,frequency model dataset university world
train_landmarks/376002.parquet,376002,1499,89131,sign science over dataset
train_landmarks/615138.parquet,615138,1500,28301,language university vision
train_landmarks/561362.parquet,561362,1501,99733,www.cdc.gov/covid
train_landmarks/157217.parquet,157217,1502,57400,(555) 234-5678
train_landmarks/593090.parquet,593090,1503,65392,(415) 555-8833
train_landmarks/589824.parquet,589824,1504,76237,456 elm st suite 200
train_landmarks/142773.parquet,142773,1505,83000,10 downing street london
train_landmarks/688098.parquet,688098,1506,28301,456 elm st suite 200
train_landmarks/217955.parquet,217955,1507,40021,jumps fox frequency
train_landmarks/289430.parquet,289430,1508,44993,model language vision dog engineering the
train_landmarks/904098.parquet,904098,1509,39256,university hello american fox welcome
train_landmarks/398090.parquet,398090,1510,42953,fingerspelling recognition
train_landmarks/211222.parquet,211222,1511,86622,the project learning
train_landmarks/603164.parquet,603164,1512,89131,1600 pennsylvania ave
train_landmarks/723068.parquet,723068,1513,11504,engineering vision guatemala welcome
train_landmarks/867080.parquet,867080,1514,45382,jumps frequency accuracy world accuracy dataset
train_landmarks/673734.parquet,673734,1515,70589,fox hello dog evaluation fingerspelling
train_landmarks/121508.parquet,121508,1516,61856,asl fingerspelling vision
train_landmarks/785836.parquet,785836,1517,62350,+1-555-987-6543
train_landmarks/614688.parquet,614688,1518,40021,analysis recognition to fox
train_landmarks/485306.parquet,485306,1519,88907,science asl hello recognition brown
train_landmarks/543061.parquet,543061,1520,59615,lazy computer fox american engineering deep
train_landmarks/779068.parquet,779068,1521,88172,university sign vision
train_landmarks/188049.parquet,188049,1522,46421,(212) 555-4321
train_landmarks/183029.parquet,183029,1523,91070,world engineering deep world hello
train_landmarks/548509.parquet,548509,1524,40512,(555) 234-5678
train_landmarks/677759.parquet,677759,1525,59823,https://www.google.com
train_landmarks/638354.parquet,638354,1526,83000,https://youtube.com/watch
train_landmarks/533082.parquet,533082,1527,60432,http://weather.com/today
train_landmarks/472724.parquet,472724,1528,38221,(555) 234-5678
train_landmarks/905984.parquet,905984,1529,76237,dataset project
train_landmarks/924366.parquet,924366,1530,10851,(212) 555-4321
train_landmarks/147457.parquet,147457,1531,30033,http://weather.com/today
train_landmarks/429196.parquet,429196,1532,40021,dataset science accuracy to university
train_landmarks/949352.parquet,949352,1533,57052,800-555-0199
train_landmarks/182020.parquet,182020,1534,62350,hello deep science the fingerspelling the
train_landmarks/787657.parquet,787657,1535,21915,10 downing street london
train_landmarks/524769.parquet,524769,1536,76784,learning world accuracy computer deep guatemala
train_landmarks/807896.parquet,807896,1537,99192,1600 pennsylvania ave
train_landmarks/191892.parquet,191892,1538,23396,https://www.google.com
train_landmarks/300070.parquet,300070,1539,70142,https://www.google.com
train_landmarks/829842.parquet,829842,1540,69429,lazy vision
train_landmarks/781301.parquet,781301,1541,76784,+1-800-222-3344
train_landmarks/756470.parquet,756470,1542,75435,lazy world project project the over
train_landmarks/259826.parquet,259826,1543,28301,guatemala project frequency recognition lazy
train_landmarks/697091.parquet,697091,1544,40021,quick the computer learning engineering
